prompt_idx,token_pos,token_text,cos_000_to_001,cos_001_to_002,cos_002_to_003,cos_003_to_004,cos_004_to_005,cos_005_to_006,cos_006_to_007,cos_007_to_008,cos_008_to_009,cos_009_to_010,cos_010_to_011,cos_011_to_012,cos_012_to_013,cos_013_to_014,cos_014_to_015,cos_015_to_016,cos_016_to_017,cos_017_to_018,cos_018_to_019,cos_019_to_020,cos_020_to_021,cos_021_to_022,cos_022_to_023,cos_023_to_024,cos_024_to_025,cos_025_to_026,cos_026_to_027,cos_027_to_028
7,0,Important,0.0798230767250061,0.15123608708381653,0.9860776662826538,0.9999720454216003,0.999966561794281,0.9999637007713318,0.9999905824661255,0.9999776482582092,0.9999814629554749,0.9999902844429016,0.9999905824661255,0.9999885559082031,0.9999922513961792,0.9999886155128479,0.9999943971633911,0.9999960660934448,0.9999923706054688,0.9999912977218628,0.9999930262565613,0.9999940395355225,0.999984085559845,0.9999773502349854,0.9999804496765137,0.9999614953994751,0.9998542666435242,0.9987234473228455,0.9398521184921265,0.15871970355510712
7,1,:,0.017548076808452606,0.8751569390296936,0.7975193858146667,0.8693740963935852,0.8279072642326355,0.9316962957382202,0.9008286595344543,0.9063360691070557,0.9276695847511292,0.9272447824478149,0.939592182636261,0.9353768825531006,0.9597817659378052,0.9609920978546143,0.9494770765304565,0.9776061773300171,0.9807078242301941,0.979572594165802,0.9682579040527344,0.9377188682556152,0.955985426902771,0.9553331732749939,0.9696673154830933,0.9628906846046448,0.9778151512145996,0.9787696003913879,0.9659942984580994,0.2900492250919342
7,2, only,0.04647893086075783,0.8912884593009949,0.8779606819152832,0.9190365076065063,0.8688341975212097,0.9312477111816406,0.9133932590484619,0.9023202657699585,0.9252665042877197,0.9324492812156677,0.9427021741867065,0.9232141971588135,0.9399981498718262,0.9381852746009827,0.9507317543029785,0.9641104936599731,0.9745340347290039,0.9547325968742371,0.9534228444099426,0.9412179589271545,0.9708144068717957,0.9470040202140808,0.9729112982749939,0.9734892845153809,0.9837002158164978,0.9815747141838074,0.9790801405906677,0.22865647077560425
7,3, reply,0.05381046235561371,0.8522305488586426,0.8676373958587646,0.8989092111587524,0.8469362258911133,0.9276244044303894,0.8920120000839233,0.9062343239784241,0.9309957027435303,0.9324368834495544,0.9409917593002319,0.9372210502624512,0.9558252692222595,0.9491180777549744,0.9546602368354797,0.9543634057044983,0.9631409645080566,0.9417210817337036,0.9429990649223328,0.940425455570221,0.9512770771980286,0.924970805644989,0.9533713459968567,0.9477401375770569,0.9493069648742676,0.9622876048088074,0.9634168148040771,0.4525819718837738
7,4, with,-0.017877040430903435,0.8732396364212036,0.8314738869667053,0.8375486731529236,0.7353730797767639,0.9022377133369446,0.8263416290283203,0.823126494884491,0.841378927230835,0.859338641166687,0.8724855780601501,0.8907398581504822,0.9212964177131653,0.9258121252059937,0.9331191182136536,0.9345452785491943,0.9531342387199402,0.9433860778808594,0.9290194511413574,0.925588071346283,0.9214154481887817,0.900375247001648,0.9428803324699402,0.9473811388015747,0.9545692205429077,0.9580525159835815,0.9456652402877808,0.5172712802886963
7,5, a,-0.10429508984088898,0.9057645797729492,0.883236825466156,0.8526750802993774,0.8469671010971069,0.8959760069847107,0.8852220177650452,0.9064403772354126,0.9255039095878601,0.9227912425994873,0.9370695352554321,0.8774206042289734,0.9254789352416992,0.9348807334899902,0.9546451568603516,0.9509732723236084,0.9641011953353882,0.957831859588623,0.9392616748809814,0.92513507604599,0.9258977174758911,0.9187442660331726,0.9187853932380676,0.9255813956260681,0.9213241934776306,0.9407531023025513,0.9140293002128601,0.642943799495697
7,6, single,0.06541876494884491,0.8897979855537415,0.8842771053314209,0.8969497680664062,0.8121032118797302,0.872136652469635,0.8534658551216125,0.8636711835861206,0.9073981642723083,0.8905876874923706,0.9223261475563049,0.8777114748954773,0.9174503684043884,0.9236626625061035,0.9470189809799194,0.9262804985046387,0.9401340484619141,0.9514353275299072,0.9285457730293274,0.9004630446434021,0.9150628447532654,0.8935846090316772,0.920261800289154,0.9391176104545593,0.9309026598930359,0.9425457119941711,0.9034881591796875,0.568554699420929
7,7, token,0.025381743907928467,0.9033998250961304,0.8727590441703796,0.8480579257011414,0.7594964504241943,0.9121946692466736,0.8629055023193359,0.8532955646514893,0.8442468047142029,0.8828510642051697,0.9122352600097656,0.9038714170455933,0.9300872683525085,0.9197701215744019,0.9409918785095215,0.9499812126159668,0.9536570906639099,0.9493700265884399,0.9434969425201416,0.9128522872924805,0.9271466732025146,0.9081586599349976,0.9334154725074768,0.920769453048706,0.90455162525177,0.9335079789161682,0.9257351756095886,0.5934197306632996
7,8,".
",0.0008783959201537073,0.9027118682861328,0.8651097416877747,0.8876004219055176,0.8878477215766907,0.9146981835365295,0.9211572408676147,0.9222937226295471,0.9076070785522461,0.8999454975128174,0.8928587436676025,0.9026536345481873,0.9399512410163879,0.9046629667282104,0.9416189789772034,0.9484075903892517,0.9535571932792664,0.9493013620376587,0.9330191016197205,0.9043984413146973,0.9082408547401428,0.8979272246360779,0.9295183420181274,0.9271818995475769,0.9344250559806824,0.9293273091316223,0.9276037812232971,0.4522790014743805
7,9,The,-0.01228980254381895,0.9100719094276428,0.8887019753456116,0.9023123383522034,0.8391440510749817,0.8929218649864197,0.8678918480873108,0.9063125848770142,0.9102742075920105,0.9003401398658752,0.9127676486968994,0.9163815379142761,0.942777693271637,0.918971598148346,0.9519697427749634,0.9563431739807129,0.9677383303642273,0.9661475419998169,0.9551497101783752,0.9237179160118103,0.960724413394928,0.9486005306243896,0.9723322987556458,0.9778435230255127,0.9864367842674255,0.9856457710266113,0.978176474571228,0.2469426840543747
7,10, student,-0.011266815476119518,0.9304574131965637,0.9095450639724731,0.8938450813293457,0.8739198446273804,0.9227262735366821,0.9121673703193665,0.9147642254829407,0.9194386005401611,0.9265895485877991,0.9365296363830566,0.9278697371482849,0.9541458487510681,0.9396713972091675,0.9573025703430176,0.9571408033370972,0.9710702300071716,0.9669828414916992,0.961191713809967,0.944705605506897,0.9649908542633057,0.9508817791938782,0.966439425945282,0.9587438702583313,0.9750343561172485,0.9818525910377502,0.9710055589675903,0.3445281386375427
7,11, is,-0.029447145760059357,0.9206381440162659,0.876613438129425,0.8647124767303467,0.8431617617607117,0.9034364819526672,0.8733800649642944,0.8909323215484619,0.895813524723053,0.9092371463775635,0.9236538410186768,0.9197763204574585,0.9504911303520203,0.9222743511199951,0.9596493244171143,0.9635719656944275,0.9712164998054504,0.9707827568054199,0.9634165167808533,0.9567722678184509,0.9617738127708435,0.9482904672622681,0.9618812799453735,0.9707596302032471,0.9703412652015686,0.9735366106033325,0.9621196985244751,0.4070196747779846
7,12, studying,0.023011373355984688,0.9166384339332581,0.8486908674240112,0.8382309079170227,0.851446270942688,0.922120213508606,0.8979533314704895,0.8950925469398499,0.9099128842353821,0.9178986549377441,0.9373031854629517,0.924819827079773,0.9484940767288208,0.933982789516449,0.9573829174041748,0.9678271412849426,0.9758664965629578,0.9748507738113403,0.9619992971420288,0.9412528276443481,0.9565700888633728,0.9358010292053223,0.966711163520813,0.9742838144302368,0.9759121537208557,0.9766525030136108,0.9728004336357117,0.3554942011833191
7,13, in,-0.06807416677474976,0.906635046005249,0.879680871963501,0.8448609709739685,0.746928334236145,0.8085741996765137,0.8611500859260559,0.8670371770858765,0.8743005990982056,0.9032393097877502,0.9261741042137146,0.922733724117279,0.9334481954574585,0.8868494033813477,0.9356820583343506,0.9566605687141418,0.9650687575340271,0.9626777172088623,0.9441319108009338,0.9429931640625,0.9378027319908142,0.9148382544517517,0.9446381330490112,0.961257815361023,0.9564559459686279,0.9601408243179321,0.956931471824646,0.481293261051178
7,14, the,-0.14028246700763702,0.9298404455184937,0.8903892636299133,0.8692673444747925,0.7889634370803833,0.856331467628479,0.8833238482475281,0.8956111073493958,0.9090122580528259,0.9211848974227905,0.9435635805130005,0.9284144639968872,0.9528523087501526,0.9209715723991394,0.9568828344345093,0.9594727158546448,0.9736071228981018,0.9673319458961487,0.9466515183448792,0.9398567080497742,0.9386386871337891,0.9343894124031067,0.9316012859344482,0.9471843838691711,0.9573975205421448,0.9612440466880798,0.9631113409996033,0.5109764337539673
